Bandstructure_0@Moire0.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -5.049242e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| M  [0  , 1/2, 0  ]  [0.4255, 0.2457, 0.0000]  x = 3.6603e-01                 |
| K  [1/3, 1/3, 0  ]  [0.5673, 0.0000, 0.0000]  x = 5.7735e-01                 |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
4.7169e-01  -1.8848e+01   [1.6667e-01, 4.1667e-01, 0.0000e+00]
4.8225e-01  -1.8837e+01   [1.8333e-01, 4.0833e-01, 0.0000e+00]
4.9282e-01  -1.8825e+01   [2.0000e-01, 4.0000e-01, 0.0000e+00]
5.0339e-01  -1.8811e+01   [2.1667e-01, 3.9167e-01, 0.0000e+00]
5.1395e-01  -1.8797e+01   [2.3333e-01, 3.8333e-01, 0.0000e+00]
5.2452e-01  -1.8782e+01   [2.5000e-01, 3.7500e-01, 0.0000e+00]
5.3509e-01  -1.8765e+01   [2.6667e-01, 3.6667e-01, 0.0000e+00]
5.4565e-01  -1.8748e+01   [2.8333e-01, 3.5833e-01, 0.0000e+00]
5.5622e-01  -1.8729e+01   [3.0000e-01, 3.5000e-01, 0.0000e+00]
5.6678e-01  -1.8710e+01   [3.1667e-01, 3.4167e-01, 0.0000e+00]
5.7735e-01  -1.8689e+01   [3.3333e-01, 3.3333e-01, 0.0000e+00]
5.9848e-01  -1.8761e+01   [3.1667e-01, 3.1667e-01, 0.0000e+00]
6.1962e-01  -1.8712e+01   [3.0000e-01, 3.0000e-01, 0.0000e+00]
6.4075e-01  -1.8659e+01   [2.8333e-01, 2.8333e-01, 0.0000e+00]
6.6188e-01  -1.8601e+01   [2.6667e-01, 2.6667e-01, 0.0000e+00]
6.8301e-01  -1.8538e+01   [2.5000e-01, 2.5000e-01, 0.0000e+00]
7.0415e-01  -1.8472e+01   [2.3333e-01, 2.3333e-01, 0.0000e+00]
7.2528e-01  -1.8401e+01   [2.1667e-01, 2.1667e-01, 0.0000e+00]
7.4641e-01  -1.8326e+01   [2.0000e-01, 2.0000e-01, 0.0000e+00]
7.6754e-01  -1.8247e+01   [1.8333e-01, 1.8333e-01, 0.0000e+00]
7.8868e-01  -1.8164e+01   [1.6667e-01, 1.6667e-01, 0.0000e+00]
8.0981e-01  -1.8076e+01   [1.5000e-01, 1.5000e-01, 0.0000e+00]
8.3094e-01  -1.7985e+01   [1.3333e-01, 1.3333e-01, 0.0000e+00]
8.5207e-01  -1.7889e+01   [1.1667e-01, 1.1667e-01, 0.0000e+00]
8.7321e-01  -1.7789e+01   [1.0000e-01, 1.0000e-01, 0.0000e+00]
8.9434e-01  -1.7685e+01   [8.3333e-02, 8.3333e-02, 0.0000e+00]
9.1547e-01  -1.7577e+01   [6.6667e-02, 6.6667e-02, 0.0000e+00]
9.3660e-01  -1.7465e+01   [5.0000e-02, 5.0000e-02, 0.0000e+00]
9.5774e-01  -1.7348e+01   [3.3333e-02, 3.3333e-02, 0.0000e+00]
9.7887e-01  -1.7228e+01   [1.6667e-02, 1.6667e-02, 0.0000e+00]
1.0000e+00  -1.7104e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]

# Band 4
x           Energy / eV  Fractional k-point
0.0000e+00  -1.7104e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
1.8301e-02  -1.7166e+01   [0.0000e+00, 2.5000e-02, 0.0000e+00]
3.6603e-02  -1.7224e+01   [0.0000e+00, 5.0000e-02, 0.0000e+00]
5.4904e-02  -1.7280e+01   [0.0000e+00, 7.5000e-02, 0.0000e+00]
